11515,a man and a woman are posing for a picture 
7183,a man with a black and white photo on his face 
8271,a man with a camera in his hand 
1534,a painting of a man riding a wave on a surfboard 
13158,a painting of a man riding a motorcycle 
118536,a woman in a suit and tie posing for a picture 
23397,a woman reading a book while laying on a bed 
35838,a man and woman are holding a sign 
20405,a collage of photos of people in a group 
18777,a street sign with a light on it 
16392,a car is shown with a large billboard 
17422,a man laying on the ground with a skateboard 
63951,a man in a hat is reading a magazine 
32627,a man in a suit and tie speaking to a crowd 
1407,a woman standing in front of a painting 
81309,a cake with a picture of a man on it 
15534,a couple is kissing on a tree in the woods 
30694,a painting of a man with a gun 
1441,two men in suits and ties 
6145,a man with a tattoo on his face 
9843,a man and a woman are looking at a picture 
54659,a man and woman standing next to each other 
48994,a woman in a red dress and a man in a red dress 
18767,a man with a gun and a picture of a man with a mustache 
10294,a man and woman standing next to each other 
32623,a man is reading a book in front of a woman 
1987,"a woman is holding a sign that reads ""the american flag"" "
13067,a man and woman are looking at a picture 
10111,a cake with a man and woman on it 
30307,a cartoon of a man with a cartoon face 
1268,a man is holding a bag of luggage 
185158,a poster of a group of people in a group 
21810,two men are standing next to each other 
9785,a man in a wet suit is holding a surfboard 
13280,"a woman is posing with a sign that says ""women's magazine"" "
14636,a crowd of people standing around a picture of a man in a cowboy hat 
559,a painting of a person with a cat on their head 
1950,a man and a woman are looking at a book 
13352,a cake with a bunch of stuffed animals on it 
28304,a man sitting on a surfboard next to a cartoon character 
20553,"a sign that says ""no smoking"" on it "
24397,a couple kissing on the lips of a magazine cover 
20525,people are sitting in a store 
13894,a blurry photo of a man jumping into the air 
38907,a woman standing next to a truck in a parking lot 
18549,a man and woman standing next to each other 
37933,a painting of a man with a dinosaur on his head 
20025,a man is holding a skateboard in front of a picture 
14240,a man holding a baseball bat in front of a crowd 
13574,a woman is standing in front of a mural of a woman 
13569,a person is lit up by a light 
49081,a man in a red shirt and a woman in a blue shirt 
17439,a man and woman posing for a picture with a surfboard 
13171,a man and a woman posing for a picture 
16447,a man and a woman are posing for a picture 
4977,a cartoon character with a heart shaped sign 
15008,a man holding a bicycle and a sign 
31866,a woman is posing for a picture with a painting 
46875,a man in a uniform is holding a gun 
27904,a man and woman are looking at a painting 
11705,a large building with a large clock on top 
19947,a cartoon character is holding a balloon 
43969,a person with an umbrella on a beach 
2269,a man standing next to a group of people 
11798,a young man in a red shirt and tie holding a cell phone 
28772,a man and woman are standing in front of a wall 
1919,a man and woman are looking at a book 
4964,a man and a woman sitting on a bench 
2976,a collage of photos of people in a collage 
8421,a man with a black shirt and a black tie 
41380,"a man is holding a sign that says ""don't drink"" "
1562,a person with a red face and a red mask 
13159,two women are posing for a picture with a sign 
14547,a man in a military uniform holding a sign 
11205,a man and woman posing for a picture 
36676,a man with glasses and a black hat 
38077,a man and woman are posing for a picture 
10004,a man riding a motorcycle down a street 
43618,a painting of a person holding a red frisbee 
43397,a man and a woman are hugging 
25395,a woman laying on the ground with a tattoo on her arm 
810,a painting of a man and a woman with a bear 
5723,a man and woman walking down a street 
285,a collage of photos of a man and a woman 
12526,a woman with glasses looking at the camera 
3432,a man in a suit and tie holding a cell phone 
1872,a woman with a picture of a man on her face 
15568,a woman in a red dress is playing soccer 
14208,a man and a woman posing for a picture 
14207,a man and a woman are standing in front of a painting 
24200,a woman is standing in front of a building 
50153,a painting of a woman with a cartoon character on her head 
18902,a horse with a face painted on it 
5488,a woman in a dress is talking on a cell phone 
15860,a man is holding a video game controller 
8748,two men wearing hats and hats 
3489,a man in a suit and tie holding a cell phone 
55823,a painting of a man riding a horse 
10063,a woman and a dog are standing in the snow 
13979,a woman with a black and white photo of her face 
12225,a woman in a bikini holding a magazine 
298,a man in a suit talking to a group of people 
10832,a blurry photo of a man with a tattoo 
36143,a woman is holding a picture of herself 
14064,a man standing on a boat with a picture of a woman 
13742,a man with a tattoo on his face holding a book 
2241,a poster of a man with a bandana 
39465,a painting of a man with a cartoon character on his head 
12561,a painting of a painting of a man with a fire hydrant 
36679,a painting of a bear with a bird on it 
40765,a cartoon character with a gun and a clock 
30574,a woman in a red dress and a man in a blue dress 
37959,a man with a beard holding a sign 
18206,a woman is laying on a bed with a picture of a man 
1691,a woman is standing up with her legs crossed 
29617,a man and woman are posing for a picture 
1990,a man with a funny face is reading a book 
170261,a man in a suit and hat is holding a sign 
22049,a woman sitting on a motorcycle with a helmet on 
9408,a cartoon character with a cartoon face on a surfboard 
1979,a man is holding a cartoon character on a skateboard 
14043,a woman in a dress holding a sign 
10288,a man in a suit and tie standing on a beach 
74055,"a man is standing in front of a sign that says ""watermelon"" "
45664,a man standing in front of a picture of a forest 
1991,a painting of a man with a surfboard 
43353,a painting of a man with a book 
9952,a man with a beard is looking at a picture 
60400,a painting of a cartoon character with a fire hydrant 
32004,a man and woman are talking on a cell phone 
17035,a man is holding a camera and a picture of a woman 
17320,a collage of photos of a man and a woman 
21427,a man and woman are talking in front of a building 
17660,a painting of a man and a woman 
9724,a woman is posing for a picture with a red and white cat 
1294,a woman holding a tennis racket in front of a wall 
33294,"a woman is shown with a sign that says ""women's magazine"" "
